ID	TCGA-A6-5664-01A-21H-1838	TCGA-CM-6165-01A-11H-1652	TCGA-A6-5665-01B-03R-2303	TCGA-D5-6533-01A-11H-1722	TCGA-D5-6529-01A-11H-1773	TCGA-CK-4948-01B-11H-1652	TCGA-D5-6930-01A-11H-1927	TCGA-F4-6807-01A-11H-1838	TCGA-F4-6703-01A-11H-1838	TCGA-AM-5821-01A-01T-1652	TCGA-CM-6679-01A-11H-1838	TCGA-G4-6627-01A-11H-1773	TCGA-D5-6531-01A-11H-1722	TCGA-DM-A1D6-01A-21H-A154	TCGA-G4-6293-01A-11H-1722	TCGA-CA-6715-01A-21H-1838	TCGA-AZ-4616-01A-21H-1838	TCGA-DM-A285-01A-11H-A16S	TCGA-AD-6963-01A-11H-1927	TCGA-F4-6808-01A-11H-1838	TCGA-G4-6588-01A-11H-1773	TCGA-CM-4751-01A-02H-1838	TCGA-F4-6463-01A-11H-1722	TCGA-A6-5660-01A-01T-1652	TCGA-AZ-6605-01A-11H-1838	TCGA-CK-6751-01A-11H-1838	TCGA-AD-6548-01A-11H-1838	TCGA-DM-A28H-01A-11H-A16S	TCGA-G4-6302-01A-11H-1722	TCGA-CM-6164-01A-11H-1652	TCGA-CK-5914-01A-11H-1652	TCGA-AU-3779-01A-01T-1722	TCGA-D5-6540-01A-11H-1722	TCGA-AU-6004-01A-11H-1722	TCGA-F4-6855-01A-11H-1927	TCGA-AD-A5EJ-01A-11H-A28I	TCGA-A6-6651-01A-21H-1838	TCGA-G4-6310-01A-11H-1722	TCGA-QG-A5YW-01A-11H-A28I	TCGA-G4-6306-01A-11H-1773	TCGA-F4-6569-01A-11H-1773	TCGA-CM-5863-01A-21H-1838	TCGA-A6-6142-01A-11H-1773	TCGA-CA-5255-01A-11H-1838	TCGA-A6-6649-01A-11H-1773	TCGA-DM-A0X9-01A-11H-A154	TCGA-G4-6320-01A-11H-1722	TCGA-G4-6626-01A-11H-1773	TCGA-CM-6675-01A-11H-1838	TCGA-D5-6898-01A-11H-1927	TCGA-A6-5657-01A-01T-1652	TCGA-F4-6856-01A-11H-1927	TCGA-D5-5540-01A-01T-1652	TCGA-G4-6321-01A-11H-1722	TCGA-D5-7000-01A-11H-1927	TCGA-G4-6315-01A-11H-1722	TCGA-G4-6295-01A-11H-1722	TCGA-CK-6748-01A-11H-1838	TCGA-NH-A50T-01A-11H-A28I	TCGA-G4-6303-01A-11H-1773	TCGA-CK-5916-01A-11H-1652	TCGA-A6-5665-01A-01T-1652	TCGA-A6-6650-01A-11H-A279	TCGA-D5-6924-01A-11H-1927	TCGA-AZ-4323-01A-21H-1838	TCGA-A6-6137-01A-11H-1773	TCGA-D5-6920-01A-11H-1927	TCGA-A6-6781-01A-22H-1927	TCGA-D5-6537-01A-11H-1722	TCGA-DM-A28C-01A-11H-A16S	TCGA-CA-6716-01A-11H-1838	TCGA-D5-6532-01A-11H-1722	TCGA-AD-6895-01A-11H-1927	TCGA-A6-6140-01A-11H-1773	TCGA-D5-6539-01A-11H-1722	TCGA-G4-6299-01A-11H-1773	TCGA-D5-6536-01A-11H-1722	TCGA-A6-6782-01A-11H-1838	TCGA-AA-3712-01A-21H-1722	TCGA-AY-A54L-01A-11H-A28I	TCGA-AA-3660-01A-01T-1722	TCGA-DM-A28G-01A-11H-A16S	TCGA-A6-6654-01A-21H-1838	TCGA-A6-A5ZU-01A-11H-A28I	TCGA-D5-6541-01A-11H-1722	TCGA-DM-A1HB-01A-21H-A17X	TCGA-F4-6460-01A-11H-1773	TCGA-CK-6747-01A-11H-1838	TCGA-AD-5900-01A-11H-1652	TCGA-D5-6923-01A-11H-1927	TCGA-G4-6298-01A-11H-1722	TCGA-F4-6459-01A-11H-1773	TCGA-G4-6314-01A-11H-1722	TCGA-CM-6166-01A-11H-1652	TCGA-F4-6461-01A-11H-1773	TCGA-A6-2675-01A-02T-1722	TCGA-D5-5539-01A-01T-1652	TCGA-G4-6309-01A-21H-1838	TCGA-AD-A5EK-01A-11H-A28I	TCGA-AZ-5407-01A-01T-1722	TCGA-D5-6927-01A-21H-1927	TCGA-F4-6704-01A-11H-1838	TCGA-A6-6780-01A-11H-1838	TCGA-CA-5796-01A-01T-1652	TCGA-NH-A50V-01A-11H-A28I	TCGA-G4-6628-01A-11H-1838	TCGA-F4-6570-01A-11H-1773	TCGA-AZ-6600-01A-11H-1773	TCGA-CM-5348-01A-21H-1722	TCGA-CM-5860-01A-01T-1652	TCGA-A6-5656-01A-21H-1838	TCGA-A6-5661-01B-05R-2303	TCGA-DM-A0XF-01A-11H-A154	TCGA-AD-6890-01A-11H-1927	TCGA-AA-3663-01A-01T-1722	TCGA-AD-6899-01A-11H-1927	TCGA-CM-5349-01A-21H-1722	TCGA-DM-A282-01A-12H-A16S	TCGA-AA-3511-01A-21H-1838	TCGA-CM-6678-01A-11H-1838	TCGA-AD-6889-01A-11H-1927	TCGA-CM-6161-01A-11H-1652	TCGA-CM-6172-01A-11H-1652	TCGA-D5-6922-01A-11H-1927	TCGA-CM-6171-01A-11H-1652	TCGA-A6-A567-01A-31H-A28I	TCGA-CM-6677-01A-11H-1838	TCGA-CM-5344-01A-21H-1722	TCGA-A6-5662-01A-01T-1652	TCGA-A6-4105-01A-02T-1773	TCGA-F4-6805-01A-11H-1838	TCGA-AY-6386-01A-21H-1722	TCGA-G4-6294-01A-11H-1773	TCGA-AA-3697-01A-01T-1722	TCGA-CK-4952-01A-01T-1722	TCGA-CM-4743-01A-01T-1722	TCGA-CM-6170-01A-11H-1652	TCGA-DM-A1HA-01A-11H-A154	TCGA-CK-6746-01A-11H-1838	TCGA-A6-A565-01A-31H-A28I	TCGA-CA-5797-01A-01T-1652	TCGA-G4-6297-01A-11H-1722	TCGA-AZ-6606-01A-11H-1838	TCGA-A6-6138-01A-11H-1773	TCGA-CM-5862-01A-01T-1652	TCGA-CM-5868-01A-01T-1652	TCGA-DM-A0XD-01A-12H-A154	TCGA-AA-3662-01A-01T-1722	TCGA-AZ-6598-01A-11H-1773	TCGA-G4-6323-01A-11H-1722	TCGA-QG-A5Z1-01A-11H-A28I	TCGA-CK-5912-01A-11H-1652	TCGA-CK-4950-01A-01T-1722	TCGA-A6-6650-01A-11H-1773	TCGA-QG-A5Z2-01A-11H-A28I	TCGA-G4-6304-01A-11H-1927	TCGA-DM-A1D7-01A-11H-A154	TCGA-A6-6780-01A-11H-A279	TCGA-F4-6806-01A-11H-1838	TCGA-A6-5667-01A-21H-1722	TCGA-QG-A5YV-01A-11H-A28I	TCGA-CM-6674-01A-11H-1838	TCGA-CM-6680-01A-11H-1838	TCGA-A6-5659-01A-01T-1652	TCGA-CK-5915-01A-11H-1652	TCGA-CA-6717-01A-11H-1838	TCGA-CM-5861-01A-01T-1652	TCGA-DM-A288-01A-11H-A16S	TCGA-D5-5541-01A-01T-1652	TCGA-A6-A566-01A-11H-A28I	TCGA-AD-6901-01A-11H-1927	TCGA-A6-6141-01A-11H-1773	TCGA-AD-6965-01A-11H-1927	TCGA-AA-3655-01A-02T-1722	TCGA-AZ-6607-01A-11H-1838	TCGA-G4-6586-01A-11H-1773	TCGA-D5-6534-01A-21H-1927	TCGA-D5-6926-01A-11H-1927	TCGA-AA-3713-01A-21H-1722	TCGA-D5-6530-01A-11H-1722	TCGA-A6-6653-01A-11H-1773	TCGA-AD-6964-01A-11H-1927	TCGA-G4-6307-01A-11H-1722	TCGA-G4-6625-01A-21H-1773	TCGA-A6-5666-01A-01T-1652	TCGA-DM-A28A-01A-21H-A16S	TCGA-CM-6162-01A-11H-1652	TCGA-AZ-6603-01A-11H-1838	TCGA-AA-3489-01A-21H-1838	TCGA-AZ-5403-01A-01T-1652	TCGA-G4-6317-01A-11H-1722	TCGA-A6-5656-01A-21H-A279	TCGA-D5-6929-01A-31H-1927	TCGA-DM-A1D8-01A-11H-A154	TCGA-DM-A1D9-01A-11H-A154	TCGA-F4-6854-01A-11H-1927	TCGA-DM-A280-01A-12H-A16S	TCGA-CA-5254-01A-21H-1838	TCGA-DM-A28E-01A-11H-A16S	TCGA-DM-A28K-01A-21H-A16S	TCGA-AY-5543-01A-01T-1652	TCGA-AZ-6601-01A-11H-1773	TCGA-CA-6719-01A-11H-1838	TCGA-CM-5864-01A-01T-1652	TCGA-A6-6648-01A-11H-1773	TCGA-AD-6888-01A-11H-1927	TCGA-D5-6928-01A-11H-1927	TCGA-CA-6718-01A-11H-1838	TCGA-AA-3496-01A-21H-1838	TCGA-AY-6196-01A-11H-1722	TCGA-D5-6538-01A-11H-1722	TCGA-F4-6809-01A-11H-1838	TCGA-AY-6197-01A-11H-1722	TCGA-DM-A1D4-01A-21H-A154	TCGA-CM-6676-01A-11H-1838	TCGA-CM-6167-01A-11H-1652	TCGA-D5-5538-01A-01T-1652	TCGA-A6-5661-01A-01T-1652	TCGA-AZ-6599-01A-11H-1773	TCGA-CK-5913-01A-11H-1652	TCGA-CM-6168-01A-11H-1652	TCGA-A6-A56B-01A-31H-A28I	TCGA-CK-4947-01B-11H-1652	TCGA-A6-6781-01A-22H-A279	TCGA-DM-A28F-01A-11H-A16S	TCGA-AZ-6608-01A-11H-1838	TCGA-CM-6163-01A-11H-1652	TCGA-D5-5537-01A-21H-1927	TCGA-D5-6535-01A-11H-1722	TCGA-DM-A28M-01A-12H-A16S	TCGA-D5-6931-01A-11H-1927	TCGA-QG-A5YX-01A-11H-A28I	TCGA-AM-5820-01A-01T-1652	TCGA-D5-6932-01A-11H-1927	TCGA-DM-A1DB-01A-11H-A154	TCGA-G4-6311-01A-11H-1722	TCGA-DM-A1D0-01A-11H-A154	TCGA-CM-6169-01A-11H-1652	TCGA-A6-6652-01A-11H-1773	TCGA-DM-A1DA-01A-11H-A154	TCGA-G4-6322-01A-11H-1722
hsa-let-7a-1	6194.014686	6590.852527	3726.606696	3499.076638	5258.484737	3271.913833	5037.359061	6658.979011	5259.36585	6627.931594	4761.900602	3383.108957	7818.702384	10815.47903	4453.367143	9145.940052	6073.212695	8570.974579	5953.320442	4181.497697	6400.805722	9014.823282	5388.8634	7386.172784	6819.62165	7835.849716	5794.164167	7960.977092	2434.474695	4667.788876	6422.167596	7813.381594	7755.967231	4392.231812	7274.061589	4672.722171	4301.626563	1815.847959	4006.464271	3073.337817	9498.136719	6924.439949	4447.147762	3497.663829	7097.493992	6430.617517	4295.238011	4021.706169	9579.854864	7229.928555	7804.93132	5863.837422	5801.230362	3801.774359	4372.895373	3330.231381	3950.122616	5709.370688	4177.836312	6342.091793	7818.546731	7336.732033	3648.071788	7001.368429	5465.743436	5251.879402	5019.901988	9222.940963	3568.430878	7728.70375	2701.593755	5061.158419	8156.976583	4824.02343	6277.55317	7088.891575	5445.160433	7595.863299	5504.544698	2752.279259	9239.753662	2553.835262	4232.935241	3985.799859	6892.702928	2871.938906	6494.308329	8338.362213	4584.455618	7286.857735	2575.567058	3498.795753	3148.517177	7044.236573	6513.492921	4232.837593	8354.558353	7050.42278	3888.509464	8295.120948	4981.444806	5685.495819	5858.796819	7834.277928	4086.920564	11089.37039	7712.697508	8620.013872	4267.243163	8201.439329	4512.971518	4515.581142	6808.925825	4806.40955	11657.54116	7170.231874	3344.692495	4967.282562	5663.236986	6474.912271	7027.804688	5541.369547	7886.352362	6737.725453	4411.302967	3325.323776	5938.446449	5227.543713	5125.493652	6289.274872	6690.417908	6585.452648	7370.539133	6122.995761	8047.913275	7571.429457	4767.023461	6182.303687	21550.94725	3932.04047	5919.925424	5507.370585	10736.54516	6164.458307	5807.408014	9338.859595	7726.209946	7400.319673	5802.393952	6508.784883	4903.169742	10307.93851	4896.166869	4713.452664	4360.842316	3518.502917	5261.838393	3404.161445	6572.588304	4836.833179	4335.94275	4272.356377	6016.165349	5096.666683	9673.787917	5502.634683	9794.021002	5569.798308	8310.792019	4700.873484	10939.21965	6391.810315	4985.308484	6647.444332	5681.1252	5357.349454	8914.526495	4566.44978	8328.79587	6710.346704	7807.030873	6030.650894	4785.621163	3695.072745	11534.40944	5906.513043	9790.57371	4287.497065	12556.28274	7583.823157	5636.723849	3239.665893	8589.201368	7145.106482	6775.693152	4716.72727	4241.601164	12738.18915	5389.323407	6461.409557	5799.513179	6698.226556	6100.687095	7419.880423	7999.646509	4482.693893	5843.361914	6197.780781	6014.066325	5866.877794	4438.538451	8734.527489	5029.277841	4145.433321	6250.366717	4379.772022	6182.457031	8838.26767	7283.037443	8689.520036	7207.403104	2974.77339	8214.406752	4156.631254	4820.044312	5136.032755	7749.496241	8431.577629	6353.192856	5420.621896	7247.088214	3952.274783	6290.65072	3986.10891	7136.526227	4454.20709	5902.445057	7000.769839	4388.303149	8319.476333	4549.690617
hsa-let-7a-2	12538.5135	13000.25086	7558.825728	7011.205037	10514.49462	6571.995351	9928.197544	13278.01039	10720.09093	13331.60829	9578.251211	6709.257486	15787.44041	21712.01189	8775.229043	18558.80598	12154.41088	17187.18365	11764.06299	8419.897244	12744.99868	18103.62281	10717.13146	14693.23061	13640.17441	15748.68196	11689.82894	15897.57054	4820.627463	9219.281952	12814.5013	15548.15733	15530.3743	8924.914452	14557.58258	9208.721678	8554.93831	3523.680361	7981.18499	6074.647494	19106.03269	13834.36501	8850.462278	6871.156745	14210.04451	12895.28317	8614.749692	8008.314833	19234.1167	14417.55575	15575.53449	11650.58277	11622.28412	7686.188829	8812.595516	6667.949373	7812.679377	11423.44154	8268.919739	12656.05281	15569.08479	14890.30896	7278.58245	14053.79313	11109.73771	10516.31263	9960.825233	18569.44951	7172.919181	15411.83731	5482.434669	10097.88624	16347.32979	9619.040659	12646.49844	14175.74764	10859.50034	15317.89991	11035.85894	5367.359927	18445.48672	5140.781279	8515.114785	7785.048699	13736.88756	5646.219719	13003.20339	16616.01515	9040.812258	14593.57559	5050.481703	6948.37544	6318.159797	13973.781	12987.5209	8418.912209	16723.7576	14180.85895	7769.912376	16546.34579	9910.344797	11305.67655	11672.82496	15782.45182	8133.30296	22076.34781	15547.81614	17279.06638	8526.838234	16383.11139	9177.488466	9224.102523	13444.33533	9735.36212	23331.72088	14245.8965	6649.854915	9845.320265	11295.87024	12955.74311	14129.20792	11098.971	15548.13184	13492.3277	8872.48784	6650.13847	11860.59392	10310.53888	10212.77139	12537.88959	13257.9645	12919.48504	14762.47851	12249.91508	16275.39459	15252.77955	9533.617009	12301.61877	43092.10444	7751.027348	11779.43023	11162.32443	21373.50821	12344.05886	11615.01682	18693.99375	15422.66408	14771.34607	11655.02691	13223.17971	9832.515347	20566.41288	9755.965775	9536.757873	8634.254994	6967.759111	10572.74275	6880.651828	13193.1294	9597.179089	8485.808968	8482.512336	12027.81819	10126.72431	19449.2561	10892.72906	19390.91223	11002.31367	16477.67517	9435.159654	21928.9634	12805.44578	9873.337844	13574.89664	11327.64063	10633.06414	17687.87691	9055.947035	16662.55675	13456.42525	15629.32346	11985.10317	9633.981933	7188.831765	22976.97815	11834.14683	19721.78499	8489.003751	25055.29387	15187.50654	11354.63874	6566.779363	17013.16223	14199.65134	13585.55892	9555.280699	8472.03079	25481.6373	10810.14491	13058.39781	11622.25609	13498.9478	12239.59905	14956.76868	15806.08075	8895.941957	11769.56133	12325.40134	12027.29274	11598.60888	8936.562725	17299.67773	10052.05247	8248.355269	12420.28257	8799.231463	12480.20119	17662.96082	14640.88398	17315.24946	14352.06569	5908.455374	16302.77593	8266.218582	9647.409511	10368.56426	15605.91774	16789.32395	12745.67635	10919.39013	14422.89276	7884.612317	12531.48693	8054.90288	14337.3124	8879.829857	11727.73397	14030.66445	8811.060554	16806.3212	8936.045497
hsa-let-7a-3	6402.715305	6524.170591	3752.666883	3554.496422	5254.29653	3288.089336	4968.798489	6722.472608	5374.060526	6733.316083	4846.244731	3389.842052	7844.376933	10814.04987	4431.696979	9269.888292	6063.480382	8618.771928	5951.933498	4265.345512	6483.151565	9098.455376	5399.580944	7418.572245	6882.564555	7824.3407	5873.063424	7906.822714	2423.482029	4620.188735	6520.675732	7802.239011	7722.833154	4476.234783	7290.340563	4625.032978	4346.189515	1810.787456	4020.731036	3062.842288	9564.811237	6875.033496	4496.881638	3426.238083	7166.90456	6553.668672	4350.514686	4055.867741	9609.007481	7261.419565	7875.200353	5963.400279	5797.328119	3827.784593	4410.523361	3392.744576	4055.740021	5734.799768	4175.807005	6330.329509	7868.327855	7410.915814	3642.016227	6981.188085	5552.252049	5272.960347	4959.930577	9263.568804	3628.317557	7705.593155	2785.736491	5121.228957	8194.18701	4848.307691	6284.678656	7203.506335	5545.740595	7643.052404	5566.704492	2665.680515	9166.366354	2592.868266	4251.955161	4017.400416	6922.825664	2878.327753	6575.865613	8334.1622	4554.826425	7298.980144	2590.066048	3495.965436	3160.43712	7053.462267	6437.40736	4282.359061	8439.578301	7169.327138	3890.96	8261.163586	4920.797287	5723.199161	5852.550027	7920.946234	4101.789234	11081.0154	7754.45096	8747.007038	4301.953735	8262.347222	4544.821744	4607.666256	6868.157575	4870.722908	11679.86118	7066.792179	3361.176697	5001.572572	5710.523618	6500.200693	7100.936429	5608.123257	7858.837125	6767.894596	4434.364807	3307.913171	5946.265556	5179.192098	5115.0527	6326.720038	6678.612951	6582.287917	7442.672713	6096.091349	8053.564018	7608.988544	4840.25205	6217.577303	21727.41946	3922.136853	5884.104631	5653.394181	10779.56464	6202.574982	5826.081352	9374.631405	7731.474435	7370.817155	5926.936022	6511.860245	4919.626297	10298.56295	4894.868013	4770.714384	4383.817653	3473.492547	5324.171609	3454.430057	6629.003353	4876.965905	4297.738631	4287.266673	6078.790172	5136.536616	9714.460023	5495.109863	9804.180102	5495.253436	8165.340487	4751.104637	11021.92034	6498.346652	5002.475389	6798.886557	5689.431546	5366.26981	9012.302752	4603.35099	8330.450872	6764.061239	7909.383898	6053.745338	4765.208276	3659.486986	11422.10134	5947.986511	9921.133017	4294.676845	12532.79726	7623.914833	5766.87879	3293.448206	8587.962064	7221.717959	6862.206089	4843.690677	4210.826738	12778.5082	5439.370374	6613.528856	5877.385568	6786.41966	6127.914954	7437.182334	7994.157525	4452.784056	5882.445481	6179.931455	5892.278752	5880.230613	4478.112701	8699.604346	5002.882453	4156.156911	6257.776665	4451.141965	6211.094058	8832.988691	7283.037443	8575.127581	7237.87311	2950.790674	8268.804078	4195.667705	4898.640249	5153.277117	7809.68048	8456.54065	6411.35334	5444.09551	7290.9746	3945.011928	6220.172406	4072.97744	7187.016186	4404.734224	5951.73926	7014.74186	4446.752333	8489.482896	4469.998584
hsa-let-7b	37657.28063	6348.665717	6858.629659	4543.819881	11610.0916	5711.904808	10830.35884	8823.899352	14340.26678	13401.23733	6825.662628	3545.554529	8404.403025	13825.49541	4453.663994	11322.49172	5154.008234	6275.804802	15236.13978	9394.395182	7374.30778	7624.537064	10926.53577	11015.96721	11439.03496	10022.56279	8257.163361	4857.449232	3241.691334	9783.722266	9693.200631	11371.10696	12392.4331	5954.8476	12821.01202	8062.748334	7897.443342	3260.534222	2211.526904	5351.484973	10333.5711	10593.07841	11299.34386	21045.32128	13979.98085	6236.184745	9975.276906	3633.761741	11497.14787	9173.284218	10274.13908	15415.3033	5016.099093	7849.493591	7744.725291	5044.103621	7878.551702	5773.60623	6430.874692	9001.930742	10619.30935	11235.98958	6697.046743	12061.3878	10505.71673	9573.946983	8069.923387	17515.86223	6645.853694	5774.393721	5540.722636	8045.428273	10950.4648	7310.911615	7316.634912	11342.00731	6415.931898	9837.201905	10201.91951	4018.030664	16690.26644	3552.272596	9332.625562	6838.109267	12107.84538	7082.189172	5446.99905	12132.88307	8395.652351	14640.77561	3944.986207	4780.772043	4733.043439	8854.988658	8619.00084	5558.751901	18456.52065	10574.83722	3478.534903	11195.16248	7994.423375	10476.06286	4292.934288	7853.83582	3982.41906	11966.28783	10673.18421	11932.96768	8830.604762	19709.44835	12493.50795	8624.331226	11160.82419	8208.064721	11961.90501	12906.8069	4295.494836	6687.006017	7229.109473	8973.444287	4204.919494	6907.081473	11747.79211	8267.838663	6555.029138	3205.078602	10404.03748	5680.681884	7072.477742	8600.851934	7392.895993	7705.063991	8160.687789	8341.488733	12522.04575	9885.620521	6390.663197	3244.624936	43039.13767	5431.600368	12077.21754	10431.23166	17368.71393	6080.392765	6575.62511	11064.44662	8506.498783	9668.03808	6713.873037	7812.518878	4625.506798	20230.18606	7251.771769	4479.042902	7071.469489	8019.155182	8779.261728	5654.314692	9820.21464	5249.998762	7064.39102	5421.005582	5200.281669	7597.729085	10381.5552	7413.274799	24159.20477	5030.852779	10091.251	6544.401648	14492.88459	11028.54545	10061.38451	11820.27148	16587.49566	7995.88258	22898.38885	8638.033327	14495.74582	17305.42202	12061.23398	6850.438423	5926.341299	4537.946875	6912.983525	4604.70697	17829.59124	4962.229352	10426.52095	12537.4653	11849.44118	18372.6129	10199.88318	5131.825482	7649.041242	9954.762865	6084.694171	55075.81734	8334.394936	5494.733446	7826.043114	7982.191031	4275.773639	6832.201964	9487.984749	8913.131519	12670.94144	9677.162247	8637.958583	9105.947871	6660.42107	12419.79214	5281.755469	5440.498249	10909.71175	6182.221199	5934.146292	12511.68288	13718.40045	9775.306303	9235.320555	4018.556207	11572.46658	24931.02935	6639.768163	9401.660719	13138.5708	9456.11924	6737.569036	2873.883406	10414.77201	2754.900576	5621.29124	6599.301311	7396.779016	9157.702458	7306.043919	9092.243678	5293.342607	6768.606119	3512.706269
hsa-let-7c	5112.06674	1128.635157	244.142802	246.979471	896.657125	413.869769	676.574898	1409.336477	1522.779192	352.379384	998.638362	451.194702	740.951427	719.888607	67.682156	211.380609	449.807531	523.46427	959.488184	536.912675	353.928768	467.685618	1166.563407	447.112553	714.346103	536.575909	492.983377	178.624388	798.514112	861.129833	374.330919	1395.659133	191.889527	523.012133	634.87999	101.927974	1463.150267	490.519759	84.530582	89.109098	1841.071272	487.365346	1245.875731	1121.933638	751.320457	210.560836	347.762388	123.54322	232.542964	767.847961	1445.46858	488.480266	523.368816	272.942837	304.042192	148.983543	104.35063	353.717292	160.315273	635.32783	757.592119	233.086317	127.570485	563.435195	837.994459	139.039495	52.43402	453.010955	296.925054	287.743182	541.72623	537.185819	1249.819304	74.201908	69.396038	780.695618	1386.923767	1633.635013	270.644652	101.451435	520.515276	354.258164	747.932448	447.435166	486.102784	223.913881	604.477999	723.165878	565.35021	584.454893	275.27069	723.932153	903.67329	1062.212837	781.476935	471.701831	906.708202	201.786753	348.466124	155.292814	250.692781	1241.547233	130.1415	119.64828	557.715409	1098.591084	305.301235	533.528077	1660.812608	1127.599071	707.896955	305.488711	1000.7622	358.938065	240.24453	1045.216996	456.436336	544.552601	416.962024	595.264357	83.245705	449.826674	669.267666	874.00903	100.447126	340.881323	765.061059	413.39365	514.546324	245.852097	670.970488	383.635671	808.043687	174.878678	169.52228	106.130263	742.030587	129.592198	458.375903	99.797981	880.846234	550.756554	218.682322	480.548574	663.606247	1494.842736	278.102358	325.78313	199.267313	221.206425	567.585469	921.06752	210.15487	136.839942	53.352125	190.043783	905.490035	96.197487	531.006651	862.349869	94.161916	439.742484	514.866297	971.441668	161.235851	1417.543142	534.325438	152.330824	706.101075	163.69974	1801.204527	1547.551273	1168.73074	389.357501	556.802046	181.650882	2956.42303	357.761735	201.496453	177.725049	179.325153	1083.351241	105.666707	261.555332	296.251979	256.713086	1081.809836	483.883733	2154.483336	941.411955	427.499335	803.039727	608.498154	795.844594	791.304989	743.43313	302.263881	2072.048383	167.289862	52.875692	230.977425	828.856275	523.974571	462.459546	81.511425	62.226213	492.600424	482.638703	287.53066	1315.859574	194.635623	2809.941022	42.844688	124.470236	1539.756942	1769.081412	502.348883	264.451708	547.304606	337.525032	1197.471266	252.047658	572.09565	406.379457	125.560117	117.052636	1053.534397	818.702464	938.580977	90.328842	153.47551	73.198185	549.804644	303.424638	89.045928	385.063812	287.192316	672.624914	481.129066	213.973777	178.154504
hsa-let-7d	2900.938604	599.889541	818.152703	709.814984	538.375021	357.534396	351.833691	406.31877	381.838885	412.128626	337.085337	200.599772	832.818171	442.018955	405.499235	801.291942	412.126012	517.95412	534.25101	476.284255	1078.413829	488.554707	645.5259	399.794271	444.697209	660.106016	521.474775	713.079898	172.275684	356.460151	677.735979	311.587131	716.272318	329.056227	381.455961	539.727042	200.227011	377.9672	595.637437	641.256237	277.380238	598.739214	480.600236	1066.990756	543.088755	736.514922	293.927713	400.111563	684.578012	416.433356	333.720312	789.243063	444.699599	425.053321	396.603018	656.388549	998.060725	405.057519	703.662291	406.004424	583.741117	383.648666	1284.384485	728.106799	325.715701	656.351689	529.583602	658.886751	324.516823	650.351672	505.0094	477.977537	272.650945	821.842343	603.807488	676.414976	489.369849	625.255638	394.96424	557.353542	359.646409	865.455926	260.607496	527.334303	560.949735	1027.995928	654.017857	465.055987	355.172066	607.15217	850.817575	328.945713	364.56142	595.686275	678.014793	233.68353	286.139642	813.522581	619.005225	270.002439	408.327224	362.036182	720.116301	403.429457	507.358309	501.47661	741.207266	530.549225	275.723524	278.842019	1518.022861	630.466336	575.783481	405.869434	627.801162	550.524232	373.695247	1112.722161	577.383025	332.695204	479.5575	888.89971	545.449101	478.22572	482.761189	335.077788	328.182231	270.870304	240.952839	404.710375	342.759425	521.477268	510.654093	299.872092	846.355679	494.470544	354.24867	866.065861	1440.143788	458.004171	373.528866	252.470704	547.303296	530.152465	586.503434	378.987832	581.840488	532.091521	883.826523	534.014716	643.241442	916.54139	310.68631	791.284316	464.286843	608.986455	519.13847	1026.347624	514.082137	340.036702	923.191293	373.647586	501.989136	339.491288	1019.707814	250.310897	459.969471	589.413795	464.342998	386.151989	366.950067	819.36801	495.275056	376.546678	398.843037	622.532711	518.940308	535.96758	635.934389	583.620103	1182.617039	343.676643	634.900813	744.504923	171.610978	476.36886	566.444151	498.243292	382.360018	191.177901	402.928362	2100.794623	582.266224	895.553859	970.675143	427.614712	540.660288	933.473573	548.766745	358.470076	347.390047	569.203063	362.665677	634.598895	595.829305	590.633339	646.968221	537.247037	689.849608	541.935606	595.604919	442.900287	649.938621	350.814572	577.673494	247.983167	310.942688	434.133174	504.556554	489.599707	341.818076	686.027898	430.252057	1407.063846	555.006105	572.199267	478.578444	571.822419	431.680042	771.360765	563.420013	602.389736	487.997746	650.160498	1240.675996	425.741502	908.727925	423.293209	807.829237	1224.926597	630.291535
