5	5	-0.0652077708970651	6.35408757598533e-05	8.18036639837866	1.86517468137026e-14
30	30	-0.0642111701742958	5.35931782369865e-05	8.77113565953132	4.44089209850063e-16
175	175	0.0590363648412982	4.68598923270443e-05	8.62420288590556	8.88178419700125e-16
183	183	-0.0474789280102027	4.58759297418134e-05	7.00984581125681	2.57671661785253e-11
188	188	-0.0474057171888303	5.33769739705026e-05	6.48864100358669	5.18258769233171e-10
197	197	0.05033560537157	8.46671648181379e-05	5.47038367663359	1.16010055339899e-07
205	205	-0.0630927002603045	6.11022261606605e-05	8.07143210986649	3.73034936274053e-14
224	224	-0.0483917927035949	4.70045351335693e-05	7.0583279026856	1.93480786947475e-11
306	306	0.0259203418052433	4.42241140852522e-05	3.89772462894794	0.000127119311787993
319	319	-0.0464533796168791	5.1595224648324e-05	6.46714445500023	5.84681192350445e-10
257	257	0.0307626967842621	7.28134362064136e-05	3.60511100370995	0.000381901184996813
12	100	-0.0235787394006817	5.26373862498088e-05	3.24992564270323	0.0013256267278865
22	309	-0.0164725988162331	3.81875675962804e-05	2.66563770820514	0.00822437901660833
24	149	0.0318443758445186	4.01697087932614e-05	5.02439065719656	1.00838635219702e-06
24	315	-0.015104994637824	4.01102614332912e-05	2.38502441458397	0.0178822147669422
24	338	-0.0388983081052058	3.72096710123931e-05	6.37680001043164	9.6779451119744e-10
25	68	-0.022588199235873	4.53834785543002e-05	3.35299356076126	0.000933457020885431
26	149	0.0227472707295574	3.81254029329282e-05	3.68402081492955	0.000285744778359742
28	153	0.0233057091224454	3.61475272345608e-05	3.8763503735572	0.00013806611982381
28	231	-0.0358804065147728	4.32020821026158e-05	5.45889845653363	1.22857272355503e-07
29	327	0.0285976762830245	3.80526410235112e-05	4.63594573411703	5.93178617513956e-06
31	44	0.0271501100860552	4.72266771155513e-05	3.95073500207906	0.000103413381324025
31	214	0.0288489480517716	5.06955152388341e-05	4.0517739788457	6.93648690441862e-05
36	142	-0.0173244996593458	3.55638383480539e-05	2.90506856528751	0.00402665736713015
36	286	-0.0358209184110872	4.05127874984261e-05	5.62782589589541	5.24017114145181e-08
40	69	-0.020832707089015	4.49557202724981e-05	3.10708566673645	0.0021250837049942
40	225	0.0185293395304339	4.57281632843869e-05	2.74011039612903	0.00661954867491232
40	235	0.01894357974112	4.51045553016043e-05	2.82066719586048	0.00520734185818306
41	154	-0.0152528404535842	4.33097974798283e-05	2.31770229627798	0.0213365955046654
46	75	0.0243374370062244	4.48023785595812e-05	3.63600360185235	0.000341104052017815
46	168	0.0265011273891879	4.19101819117748e-05	4.09359220307491	5.86634974484301e-05
46	171	0.0255270202099222	4.88809338792225e-05	3.65115588078142	0.000322628390573954
48	100	-0.0199854497002539	4.70093989697131e-05	2.91488600852666	0.00390652353224041
50	366	-0.0295919648599636	5.63594140518302e-05	3.9417635386894	0.00010710567555039
53	331	-0.0514451311647951	4.70750487315582e-05	7.49805962625777	1.36379796344954e-12
57	136	0.0266426853446109	4.82945345190285e-05	3.83379603103899	0.000162575794634412
58	164	0.0302006040758101	4.81818866811748e-05	4.35084617414426	2.03286319675478e-05
60	84	-0.0274236583045223	5.13638960850946e-05	3.82645323248152	0.000167201444963183
65	267	0.022072502600508	5.15357413528468e-05	3.07466152092959	0.00235993321238359
70	179	-0.0128440277438569	3.82713634176357e-05	2.07617648503243	0.0389792121686892
71	282	-0.0399209479924165	4.67599061879181e-05	5.83799918768132	1.76972081433746e-08
77	241	-0.0144342288754276	3.9589640150971e-05	2.29404963504035	0.0226822082560929
77	363	-0.0386947444103767	4.82606479304215e-05	5.57000273240876	7.02933262708427e-08
84	360	0.0243611965988224	4.60176717606494e-05	3.59117273894351	0.000401773302700636
111	207	-0.020731422929889	4.52424148497559e-05	3.08216740046665	0.00230353297443697
128	201	-0.0511639115813264	4.74761972850241e-05	7.42550127182038	2.1262991367621e-12
136	147	-0.0333021597720521	4.52184020240668e-05	4.95238950653171	1.41169520184725e-06
136	272	0.0280931092287634	4.81735147696992e-05	4.04758185972747	7.05346970057974e-05
143	248	0.0293889094695011	4.5934227754297e-05	4.33625947041226	2.16162226180927e-05
146	183	0.023840368871631	4.87481193469978e-05	3.41455441342968	0.000753957842078101
149	284	-0.0209396054517749	4.20552701007601e-05	3.22892740536377	0.00142232827304145
153	224	0.0145745855523751	4.40153089440842e-05	2.19681930624468	0.0290231424263125
155	252	0.0223863278687086	5.19666077853098e-05	3.10542236137407	0.0021365859042064
155	298	-0.0137250816654983	4.02292742487274e-05	2.16393314132564	0.0314906592559265
158	207	0.0136048380273576	3.98640888696916e-05	2.15477761134492	0.0322090538614506
158	267	0.0153456109019292	5.28619056253799e-05	2.11063324577585	0.0358745361144883
161	359	0.0159962766422106	4.06415998713532e-05	2.50918977089583	0.0127838893332743
175	249	-0.0285517859606886	4.11953921320701e-05	4.44845251100571	1.34239186884155e-05
175	316	-0.013692590392361	3.98887775683168e-05	2.16800486821098	0.0311756388785827
180	194	0.0235611333783345	4.28876704008445e-05	3.59774144782933	0.000392289982405147
182	206	-0.038930115613808	4.39436281837301e-05	5.8726989426521	1.47541825423758e-08
187	302	0.0352857804174731	4.6292833953262e-05	5.18612336183934	4.67498476375283e-07
190	236	-0.0239615506560662	4.52354288094281e-05	3.56266973072965	0.000445475748952928
203	332	0.0572347971437963	5.01469262102654e-05	8.08235624733152	3.50830475781549e-14
207	227	0.0205372177669762	4.25541085225635e-05	3.14826194479463	0.00185793256709998
208	260	-0.0450753081697541	4.68842124719577e-05	6.58302329427967	3.04277270046782e-10
211	292	-0.0321160649224942	4.06379421846227e-05	5.037980394693	9.45963611886924e-07
214	233	-0.0196927755449816	4.51822925362521e-05	2.9296976273961	0.00373146787978773
218	301	-0.0139184941620292	4.01833165314506e-05	2.19568159974253	0.0291056246889094
220	322	-0.0286156743877767	5.66836758481511e-05	3.80079969456756	0.000184359351058205
220	350	0.0184774897958332	4.33285807376648e-05	2.8070861363755	0.00542435127285468
220	355	-0.0421640887934025	5.8264366019178e-05	5.52384147596286	8.87327069598598e-08
231	301	-0.0395485790078884	4.73205745106641e-05	5.74917964709944	2.8093707804544e-08
232	252	0.0172788479370059	5.13749425538199e-05	2.41067746430417	0.0167017829946388
233	252	0.0346784771106086	5.88318157903562e-05	4.52120179166615	9.80782587922668e-06
234	299	0.0453974471118624	4.86500771552603e-05	6.5086312142947	4.63172611375740e-10
243	327	-0.0266485657682222	4.67518292888132e-05	3.89739600757343	0.000127281201304896
243	361	0.0284955032613062	4.67914179614672e-05	4.16575024359726	4.37971753695088e-05
246	260	-0.0296900723327193	3.92571876590263e-05	4.73861760554731	3.75218696246904e-06
247	290	-0.0213028612250363	4.32854825339556e-05	3.23792516107791	0.00138011670281646
248	352	0.0181082022260376	4.34275568104335e-05	2.74784756811802	0.00647023360906029
249	259	0.0344010691463695	4.04750118041894e-05	5.4072748865948	1.58811358730304e-07
292	310	-0.0288388344416209	5.16246043367587e-05	4.01374091687981	8.06904950216847e-05
295	320	0.0171961435733437	3.68855689784781e-05	2.8314103739022	0.00504130430227878
298	342	-0.0515658885486754	4.37416415306808e-05	7.79677438150568	2.1360690993788e-13
299	328	0.0193681879697413	4.17344106859632e-05	2.9980705517656	0.0030127145380594
301	305	-0.0356263219638434	4.65441758217508e-05	5.22201741925454	3.93225271899666e-07
310	327	-0.0364979652817509	5.30284522284927e-05	5.01203595767734	1.06858570347867e-06
319	349	0.0368510034415775	4.22933452154482e-05	5.66647920640938	4.30082105484786e-08
326	363	-0.0117810023641964	3.439793244075e-05	2.00870459737943	0.0457273701061125
336	367	0.0209120128918478	3.85626681333351e-05	3.36753641371953	0.000887775034495553
